start_time,stop_time
2020-06-01 00:41:08.0330,2020-06-01 01:22:03.7120
2020-06-01 00:41:08.4950,2020-06-01 01:03:16.7260
2020-06-01 00:41:10.9470,2020-06-01 00:42:50.6950
2020-06-01 00:41:21.6180,2020-06-01 00:57:38.8150
2020-06-01 00:41:33.7550,2020-06-01 01:00:05.0860
2020-06-01 00:41:39.5130,2020-06-01 00:45:33.7500
2020-06-01 00:41:49.5070,2020-06-01 01:07:10.6520
2020-06-01 00:41:50.8160,2020-06-01 01:36:59.9410
2020-06-01 00:41:55.1690,2020-06-01 01:32:10.8930
2020-06-01 00:41:58.1120,2020-06-01 00:52:54.9750
2020-06-01 00:42:12.5150,2020-06-01 01:13:41.1640
2020-06-01 00:42:13.5080,2020-06-01 00:56:47.1200
2020-06-01 00:42:15.0450,2020-06-01 00:45:26.0410
2020-06-01 00:42:24.2680,2020-06-01 00:44:35.1010
2020-06-01 00:42:38.9340,2020-06-01 00:47:42.6520
2020-06-01 00:42:40.8510,2020-06-01 01:29:48.6970
2020-06-01 00:42:40.9270,2020-06-01 01:20:28.8170
2020-06-01 00:42:47.6970,2020-06-01 01:24:54.9880
2020-06-01 00:42:56.7300,2020-06-01 00:57:04.1870
2020-06-01 00:42:57.5550,2020-06-01 00:52:14.1170
2020-06-01 00:42:57.7090,2020-06-01 00:52:17.9390
2020-06-01 00:42:58.9250,2020-06-01 00:46:33.6660
2020-06-01 00:43:06.6500,2020-06-01 00:53:34.9460
2020-06-01 00:43:06.7350,2020-06-01 01:05:52.5110
2020-06-01 00:43:07.9020,2020-06-01 00:52:22.7880
2020-06-01 00:43:12.1490,2020-06-01 00:53:33.3160
2020-06-01 00:43:15.4310,2020-06-01 01:05:45.9400
2020-06-01 00:43:17.6190,2020-06-01 00:46:22.2540
2020-06-01 00:43:23.6150,2020-06-01 00:55:45.8450
2020-06-01 00:43:25.4300,2020-06-01 01:26:39.9620
2020-06-01 00:43:30.2580,2020-06-01 01:05:55.7810
2020-06-01 00:43:32.7340,2020-06-01 00:53:47.6890
2020-06-01 00:44:03.4090,2020-06-01 01:00:26.9970
2020-06-01 00:44:12.6570,2020-06-01 00:54:49.3250
2020-06-01 00:44:14.1340,2020-06-01 01:11:14.3910
2020-06-01 00:44:41.3130,2020-06-01 02:19:22.7140
2020-06-01 00:44:46.9000,2020-06-01 01:11:43.1650
2020-06-01 00:45:00.3340,2020-06-01 01:07:59.2330
2020-06-01 00:45:03.6130,2020-06-01 01:34:09.8190
2020-06-01 00:45:16.6650,2020-06-01 01:32:01.6730
2020-06-01 00:45:18.6190,2020-06-01 01:03:15.7390
2020-06-01 00:45:26.4580,2020-06-01 01:33:53.5010
2020-06-01 00:45:29.8450,2020-06-01 01:50:54.1740
2020-06-01 00:45:34.9000,2020-06-01 01:13:46.8690
2020-06-01 00:45:40.1820,2020-06-01 02:45:45.5580
2020-06-01 00:45:40.3790,2020-06-01 01:01:59.6570
2020-06-01 00:45:49.5990,2020-06-01 00:48:46.1050
2020-06-01 00:45:51.1300,2020-06-01 01:16:32.0250
2020-06-01 00:45:53.2340,2020-06-01 01:06:06.7460
2020-06-01 00:46:12.6420,2020-06-01 01:03:05.4690
2020-06-01 00:46:13.2620,2020-06-01 01:09:24.2530
2020-06-01 00:46:16.7530,2020-06-01 00:49:39.4320
2020-06-01 00:46:23.4000,2020-06-01 00:48:52.0130
2020-06-01 00:46:44.0000,2020-06-01 01:24:28.3270
2020-06-01 00:47:00.9390,2020-06-01 01:02:43.3680
2020-06-01 00:48:16.4760,2020-06-01 00:53:38.5110
2020-06-01 00:48:21.3000,2020-06-01 01:12:54.0480
2020-06-01 00:48:22.9080,2020-06-01 01:33:50.1710
2020-06-01 00:48:35.7910,2020-06-01 00:51:57.5750
2020-06-01 00:49:05.7770,2020-06-01 01:11:11.8060
2020-06-01 00:49:25.5890,2020-06-01 01:03:39.6270
2020-06-01 00:49:25.7770,2020-06-01 01:18:15.5280
2020-06-01 00:49:32.0950,2020-06-01 00:59:27.1710
2020-06-01 00:49:55.7870,2020-06-01 01:03:40.4600
2020-06-01 00:50:10.6540,2020-06-01 01:03:18.0020
2020-06-01 00:50:18.1850,2020-06-01 00:53:08.9020
2020-06-01 00:50:19.0660,2020-06-01 00:53:18.4150
2020-06-01 00:50:33.0070,2020-06-01 01:13:22.5610
2020-06-01 00:50:40.0970,2020-06-01 00:59:01.5180
2020-06-01 00:50:47.3720,2020-06-01 01:24:47.0000
2020-06-01 00:51:01.9040,2020-06-01 00:59:49.8490
2020-06-01 00:51:05.3040,2020-06-01 00:56:19.4550
2020-06-01 00:51:12.2560,2020-06-01 01:28:58.6880
2020-06-01 00:51:18.7510,2020-06-01 01:21:25.1850
2020-06-01 00:51:22.3400,2020-06-01 01:09:48.7160
2020-06-01 00:51:22.7260,2020-06-01 01:13:55.4930
2020-06-01 00:51:36.1240,2020-06-01 01:11:02.0860
2020-06-01 00:51:52.4380,2020-06-01 00:59:27.0980
2020-06-01 00:51:55.7270,2020-06-01 01:30:47.5580
2020-06-01 00:52:02.6440,2020-06-01 01:11:05.8100
2020-06-01 00:52:10.9530,2020-06-01 01:21:13.5560
2020-06-01 00:52:15.1110,2020-06-01 01:09:41.0590
2020-06-01 00:52:17.4810,2020-06-01 00:55:31.7540
2020-06-01 00:52:27.9090,2020-06-01 00:57:05.2540
2020-06-01 00:52:42.4470,2020-06-01 00:56:40.0580
2020-06-01 00:52:46.3320,2020-06-01 01:21:09.5840
2020-06-01 00:53:06.1590,2020-06-01 01:21:15.2260
2020-06-01 00:53:12.5810,2020-06-01 00:57:19.3940
2020-06-01 00:53:13.4990,2020-06-01 01:26:49.5270
2020-06-01 00:53:19.0400,2020-06-01 01:00:20.4430
2020-06-01 00:53:33.5880,2020-06-01 00:55:25.1370
2020-06-01 00:53:50.4270,2020-06-01 01:41:22.5220
2020-06-01 00:53:57.5340,2020-06-01 01:06:42.4330
2020-06-01 00:53:58.7210,2020-06-01 19:13:36.8710
2020-06-01 00:54:20.1980,2020-06-01 01:19:28.7090
2020-06-01 00:54:33.9350,2020-06-01 01:06:18.4570
2020-06-01 00:54:38.4090,2020-06-01 01:02:23.5240
2020-06-01 00:54:43.9250,2020-06-01 01:17:54.7190
2020-06-01 00:54:57.1990,2020-06-01 01:06:43.1880
2020-06-01 00:55:17.3430,2020-06-01 00:59:15.3480
2020-06-01 00:55:24.9760,2020-06-01 01:01:34.6820
2020-06-01 00:55:26.7800,2020-06-01 01:11:57.7330
2020-06-01 00:55:31.8200,2020-06-01 01:14:47.6520
2020-06-01 00:55:39.7090,2020-06-01 00:59:10.7720
2020-06-01 00:55:48.4300,2020-06-01 01:17:33.8150
2020-06-01 00:55:49.6240,2020-06-01 00:59:19.8540
2020-06-01 00:56:05.9940,2020-06-01 01:21:36.5030
2020-06-01 00:56:08.1650,2020-06-01 01:18:30.7830
2020-06-01 00:56:09.0830,2020-06-01 01:03:49.5790
2020-06-01 00:56:12.4460,2020-06-01 01:11:25.5270
2020-06-01 00:56:15.6030,2020-06-01 01:13:23.2210
2020-06-01 00:56:17.5430,2020-06-01 01:03:05.7050
2020-06-01 00:56:18.0070,2020-06-01 01:03:57.0380
2020-06-01 00:56:19.4760,2020-06-01 01:17:00.7930
2020-06-01 00:56:20.8910,2020-06-01 01:03:47.4800
2020-06-01 00:56:25.1240,2020-06-01 02:38:31.9720
2020-06-01 00:56:28.1370,2020-06-01 02:38:14.0770
2020-06-01 00:56:33.7790,2020-06-01 00:59:23.1440
2020-06-01 00:56:36.2800,2020-06-01 01:10:22.0720
2020-06-01 00:56:39.5920,2020-06-01 08:38:58.6430
2020-06-01 00:56:42.3710,2020-06-01 01:21:17.6740
2020-06-01 00:56:45.8260,2020-06-01 01:21:39.3740
2020-06-01 00:56:47.4800,2020-06-01 02:38:22.2920
2020-06-01 00:56:50.6370,2020-06-01 01:28:18.9290
2020-06-01 00:56:52.2390,2020-06-01 01:18:06.8180
2020-06-01 00:57:01.6940,2020-06-01 01:10:17.4690
2020-06-01 00:57:16.0490,2020-06-01 01:02:02.9270
2020-06-01 00:57:23.9320,2020-06-01 00:58:56.6310
2020-06-01 00:57:25.1800,2020-06-01 01:23:46.7880
2020-06-01 00:57:32.6560,2020-06-01 01:31:19.9510
2020-06-01 00:57:44.6570,2020-06-01 01:27:33.5790
2020-06-01 00:58:21.5460,2020-06-01 01:22:36.3140
2020-06-01 00:58:23.7040,2020-06-01 01:35:00.3940
2020-06-01 00:58:26.3060,2020-06-01 01:25:26.1330
2020-06-01 00:58:49.1530,2020-06-01 01:29:35.1190
2020-06-01 00:59:05.2230,2020-06-01 01:29:41.9860
2020-06-01 00:59:08.9350,2020-06-01 01:29:29.2950
2020-06-01 00:59:33.1210,2020-06-01 01:09:34.4200
2020-06-01 00:59:33.2950,2020-06-01 01:02:35.0970
2020-06-01 00:59:39.4750,2020-06-01 01:20:11.3520
2020-06-01 00:59:42.8910,2020-06-01 01:09:42.1060
2020-06-01 01:00:05.1280,2020-06-01 01:25:37.4280
2020-06-01 01:00:10.1290,2020-06-01 01:03:41.8350
2020-06-01 01:00:16.9470,2020-06-01 01:33:13.0120
2020-06-01 01:00:29.0800,2020-06-01 01:30:57.3880
2020-06-01 01:00:51.2280,2020-06-01 01:31:04.2480
2020-06-01 01:00:51.2410,2020-06-01 01:27:48.8690
2020-06-01 01:01:03.1660,2020-06-01 15:29:06.0310
2020-06-01 01:01:10.7070,2020-06-01 01:26:03.0480
2020-06-01 01:01:11.6950,2020-06-01 01:18:44.7530
2020-06-01 01:01:31.3110,2020-06-01 01:50:51.1080
2020-06-01 01:01:51.2310,2020-06-01 01:05:54.8840
2020-06-01 01:02:09.2940,2020-06-01 01:23:04.2340
2020-06-01 01:02:12.2390,2020-06-01 01:03:39.7150
2020-06-01 01:02:19.3050,2020-06-01 01:08:36.1560
2020-06-01 01:02:30.0910,2020-06-01 01:17:52.3600
2020-06-01 01:02:31.0750,2020-06-01 01:10:24.5380
2020-06-01 01:02:32.5170,2020-06-01 01:04:48.7380
2020-06-01 01:02:44.8970,2020-06-01 01:07:32.4520
2020-06-01 01:02:45.4960,2020-06-01 01:24:47.8970
2020-06-01 01:03:32.6590,2020-06-01 01:38:14.0780
2020-06-01 01:04:34.6450,2020-06-01 01:30:54.1740
2020-06-01 01:04:34.7390,2020-06-01 01:20:32.5520
2020-06-01 01:05:07.0640,2020-06-01 01:16:06.4830
2020-06-01 01:05:16.1230,2020-06-01 01:26:46.7060
2020-06-01 01:05:18.6280,2020-06-01 01:26:33.6550
2020-06-01 01:05:30.9040,2020-06-01 01:33:00.3390
2020-06-01 01:05:38.0920,2020-06-01 01:32:12.3490
2020-06-01 01:05:46.9780,2020-06-01 02:44:29.5230
2020-06-01 01:05:47.2260,2020-06-01 01:42:07.2150
2020-06-01 01:06:15.3130,2020-06-01 01:49:34.8750
2020-06-01 01:06:40.8430,2020-06-01 01:47:14.6080
2020-06-01 01:06:54.6650,2020-06-01 03:00:23.6990
2020-06-01 01:06:55.3690,2020-06-01 01:15:18.4840
2020-06-01 01:07:00.6670,2020-06-01 09:07:08.5400
2020-06-01 01:07:02.0490,2020-06-01 01:32:54.7100
2020-06-01 01:07:09.4590,2020-06-01 02:49:46.3460
2020-06-01 01:07:10.8260,2020-06-01 01:58:44.0150
2020-06-01 01:07:12.6840,2020-06-01 01:11:39.7000
2020-06-01 01:07:27.4270,2020-06-01 01:28:37.4580
2020-06-01 01:07:46.3640,2020-06-01 01:40:48.1050
2020-06-01 01:07:46.5570,2020-06-01 03:08:14.2310
2020-06-01 01:07:57.0300,2020-06-01 01:14:07.8190
2020-06-01 01:08:05.1940,2020-06-01 01:11:29.5100
2020-06-01 01:08:05.8210,2020-06-01 01:17:56.2470
2020-06-01 01:08:10.1260,2020-06-01 01:12:55.2070
2020-06-01 01:08:19.9950,2020-06-01 01:10:18.5300
2020-06-01 01:08:26.5620,2020-06-01 01:40:48.0160
2020-06-01 01:08:31.7960,2020-06-19 19:59:28.7670
2020-06-01 01:08:45.4390,2020-06-01 01:52:26.0430
2020-06-01 01:08:51.2880,2020-06-01 01:12:03.3060
2020-06-01 01:09:12.0590,2020-06-01 01:33:03.7740
2020-06-01 01:09:15.6090,2020-06-01 02:53:22.6460
2020-06-01 01:09:37.9940,2020-06-01 01:23:39.5410
2020-06-01 01:09:46.1800,2020-06-01 01:18:26.1190
2020-06-01 01:09:56.7270,2020-06-01 01:31:56.7670
2020-06-01 01:10:05.4700,2020-06-01 01:39:27.1800
2020-06-01 01:10:22.0660,2020-06-01 01:29:04.3770
2020-06-01 01:10:28.9010,2020-06-01 02:42:13.4950
2020-06-01 01:10:31.7540,2020-06-01 01:13:59.4880
2020-06-01 01:11:05.9770,2020-06-01 01:22:51.0740
2020-06-01 01:11:40.2350,2020-06-01 02:29:05.0750
2020-06-01 01:11:43.6500,2020-06-01 01:15:02.6260
2020-06-01 01:12:02.3370,2020-06-01 01:39:49.9030
2020-06-01 01:12:29.3260,2020-06-01 01:29:10.8180
2020-06-01 01:12:47.8190,2020-06-01 02:15:51.8640
2020-06-01 01:12:57.5580,2020-06-01 01:20:07.8880
2020-06-01 01:13:00.5480,2020-06-01 01:14:05.5980
2020-06-01 01:13:03.6430,2020-06-01 01:19:33.7730
2020-06-01 01:13:37.7400,2020-06-01 02:27:21.5090
2020-06-01 01:13:38.0830,2020-06-01 01:14:56.5890
2020-06-01 01:13:41.8390,2020-06-01 02:27:08.7870
2020-06-01 01:13:55.4620,2020-06-01 02:25:09.0770
2020-06-01 01:14:02.8640,2020-06-01 01:50:33.9580
2020-06-01 01:14:20.7760,2020-06-01 04:29:57.0790
2020-06-01 01:14:31.4720,2020-06-01 01:19:56.3860
2020-06-01 01:14:35.1250,2020-06-01 01:50:40.4130
2020-06-01 01:14:47.8770,2020-06-01 01:21:52.2700
2020-06-01 01:14:57.2530,2020-06-01 01:19:06.3420
2020-06-01 01:15:03.2050,2020-06-01 01:18:10.6860
2020-06-01 01:15:14.1780,2020-06-01 02:11:16.4980
2020-06-01 01:15:32.2760,2020-06-01 01:35:18.4640
2020-06-01 01:15:40.0730,2020-06-01 02:40:49.5510
2020-06-01 01:15:40.4430,2020-06-01 02:40:39.7720
2020-06-01 01:16:02.3700,2020-06-01 01:31:18.5390
2020-06-01 01:16:11.1070,2020-06-01 01:30:48.3640
2020-06-01 01:16:32.2580,2020-06-01 01:28:13.2770
2020-06-01 01:16:32.8040,2020-06-01 01:26:19.2300
2020-06-01 01:16:35.7460,2020-06-01 01:17:43.9960
2020-06-01 01:16:40.4970,2020-06-01 01:49:12.7660
2020-06-01 01:16:41.8720,2020-06-01 02:41:39.7230
2020-06-01 01:16:42.4440,2020-06-01 02:20:08.4550
2020-06-01 01:17:02.5880,2020-06-01 01:50:57.6510
2020-06-01 01:17:11.5390,2020-06-01 01:25:31.3840
2020-06-01 01:17:21.3570,2020-06-01 01:37:26.0810
2020-06-01 01:17:25.0760,2020-06-01 01:39:32.7610
2020-06-01 01:17:32.7370,2020-06-01 01:27:12.3490
2020-06-01 01:17:35.1960,2020-06-01 03:13:38.2670
2020-06-01 01:17:41.9650,2020-06-01 01:21:25.9990
2020-06-01 01:18:00.4310,2020-06-01 01:24:16.5330
2020-06-01 01:18:30.1970,2020-06-01 05:01:18.0290
2020-06-01 01:18:38.2390,2020-06-01 01:30:07.5780
2020-06-01 01:18:52.1870,2020-06-01 01:31:25.1110
2020-06-01 01:18:53.2450,2020-06-01 01:47:09.3590
2020-06-01 01:18:54.6480,2020-06-01 02:09:55.3500
2020-06-01 01:19:19.4780,2020-06-01 01:42:46.3350
2020-06-01 01:19:30.8810,2020-06-01 01:27:07.1670
2020-06-01 01:19:32.8500,2020-06-01 01:55:03.6100
2020-06-01 01:19:48.9910,2020-06-01 01:21:10.0960
2020-06-01 01:20:10.1710,2020-06-01 01:55:36.3050
2020-06-01 01:20:13.4910,2020-06-01 01:47:35.9380
2020-06-01 01:20:22.5140,2020-06-01 01:51:13.8700
2020-06-01 01:20:23.7080,2020-06-01 01:38:50.1560
2020-06-01 01:20:29.7640,2020-06-01 01:41:13.3160
2020-06-01 01:20:41.3130,2020-06-01 01:41:14.6610
2020-06-01 01:20:43.6800,2020-06-01 01:22:10.6480
2020-06-01 01:20:44.0800,2020-06-01 01:28:18.8490
2020-06-01 01:20:45.3730,2020-06-01 01:51:01.4950
2020-06-01 01:20:45.4320,2020-06-01 01:22:12.6360
2020-06-01 01:20:46.8810,2020-06-01 01:41:12.0640
2020-06-01 01:21:15.8670,2020-06-01 01:58:50.4580
2020-06-01 01:21:23.6390,2020-06-01 01:52:50.0100
2020-06-01 01:21:27.6550,2020-06-01 01:28:26.5860
2020-06-01 01:21:28.6900,2020-06-01 01:28:26.1480
2020-06-01 01:21:40.8130,2020-06-01 01:35:33.7770
2020-06-01 01:22:04.7910,2020-06-01 01:26:37.6640
2020-06-01 01:22:12.5180,2020-06-01 02:50:11.1800
2020-06-01 01:22:15.2860,2020-06-01 03:49:22.5280
2020-06-01 01:22:25.6260,2020-06-01 01:31:04.1940
2020-06-01 01:22:25.9110,2020-06-01 01:27:04.6350
2020-06-01 01:22:28.3890,2020-06-01 01:30:39.7640
2020-06-01 01:22:31.2150,2020-06-01 01:31:59.3650
2020-06-01 01:23:20.4140,2020-06-01 01:29:56.4580
2020-06-01 01:23:34.7760,2020-06-01 01:41:02.8620
2020-06-01 01:23:42.2350,2020-06-01 01:25:54.7350
2020-06-01 01:23:45.8390,2020-06-01 01:35:13.4850
2020-06-01 01:23:55.4930,2020-06-01 01:25:15.2830
2020-06-01 01:24:01.4510,2020-06-01 02:11:25.0900
2020-06-01 01:24:09.0090,2020-06-01 01:35:54.0710
2020-06-01 01:24:15.9060,2020-06-01 02:03:09.7790
2020-06-01 01:24:29.1310,2020-06-01 02:00:33.2290
2020-06-01 01:24:32.9980,2020-06-01 01:33:34.8740
2020-06-01 01:24:43.7950,2020-06-01 01:57:50.2000
2020-06-01 01:24:53.4170,2020-06-01 02:04:51.4460
2020-06-01 01:25:00.0630,2020-06-01 01:26:32.8130
2020-06-01 01:25:11.6080,2020-06-01 01:35:51.3650
2020-06-01 01:25:17.1640,2020-06-01 01:40:53.5260
2020-06-01 01:25:19.6670,2020-06-01 01:40:21.9870
2020-06-01 01:25:34.0280,2020-06-01 01:53:23.2000
2020-06-01 01:25:37.3010,2020-06-01 01:41:05.0790
2020-06-01 01:25:54.3800,2020-06-01 01:55:48.2560
2020-06-01 01:26:01.8430,2020-06-01 02:00:35.7280
2020-06-01 01:26:22.8340,2020-06-01 01:54:53.6340
2020-06-01 01:26:23.6960,2020-06-01 01:54:53.2370
2020-06-01 01:26:24.2820,2020-06-01 01:42:56.6330
2020-06-01 01:26:30.7940,2020-06-01 01:56:10.3110
2020-06-01 01:26:32.4780,2020-06-01 02:02:48.1850
2020-06-01 01:26:35.3760,2020-06-01 01:59:53.1620
2020-06-01 01:26:37.7750,2020-06-01 01:46:00.6410
2020-06-01 01:26:38.3270,2020-06-01 01:54:53.3190
2020-06-01 01:26:40.5590,2020-06-01 02:51:59.8730
2020-06-01 01:27:16.7700,2020-06-01 01:28:26.5060
2020-06-01 01:27:42.8280,2020-06-01 02:11:42.3700
2020-06-01 01:27:54.2910,2020-06-01 01:53:33.0690
2020-06-01 01:27:54.8010,2020-06-01 02:12:10.1230
2020-06-01 01:27:59.9140,2020-06-01 01:32:35.0260
2020-06-01 01:28:00.0540,2020-06-01 03:25:40.1050
2020-06-01 01:28:01.1430,2020-06-01 01:57:23.9460
2020-06-01 01:28:14.2970,2020-06-01 01:42:29.2680
2020-06-01 01:28:22.1650,2020-06-01 03:25:26.7850
2020-06-01 01:28:32.2150,2020-06-01 03:55:49.0170
2020-06-01 01:28:36.9980,2020-06-01 01:50:17.6180
2020-06-01 01:28:38.3400,2020-06-01 01:31:02.5270
2020-06-01 01:28:38.5630,2020-06-01 01:32:17.0570
2020-06-01 01:28:59.1810,2020-06-01 01:33:28.1060
2020-06-01 01:29:01.5430,2020-06-01 01:33:46.1640
2020-06-01 01:29:22.1950,2020-06-01 02:01:21.6140
2020-06-01 01:29:26.4710,2020-06-01 01:46:11.8950
2020-06-01 01:29:36.6640,2020-06-01 01:57:47.6430
2020-06-01 01:29:57.9440,2020-06-01 02:02:21.9720
2020-06-01 01:30:24.7860,2020-06-01 01:31:52.9470
2020-06-01 01:30:51.7050,2020-06-01 01:37:57.7190
2020-06-01 01:31:08.2930,2020-06-01 01:33:15.1220
2020-06-01 01:31:08.8100,2020-06-01 01:56:16.1110
2020-06-01 01:31:10.5940,2020-06-01 02:09:30.9560
2020-06-01 01:31:17.8760,2020-06-01 01:50:43.5620
2020-06-01 01:31:37.9690,2020-06-01 02:04:00.1650
2020-06-01 01:31:40.0420,2020-06-01 02:02:46.6320
2020-06-01 01:31:41.9910,2020-06-01 01:53:02.9010
2020-06-01 01:32:16.1530,2020-06-01 01:33:30.3920
2020-06-01 01:32:46.9540,2020-06-01 02:03:07.0890
2020-06-01 01:32:50.4480,2020-06-01 02:03:57.2780
2020-06-01 01:33:27.3390,2020-06-01 01:34:48.6850
2020-06-01 01:33:30.8340,2020-06-01 02:11:55.4110
2020-06-01 01:33:36.5700,2020-06-01 01:35:10.6730
2020-06-01 01:33:37.3110,2020-06-01 01:36:40.3430
2020-06-01 01:33:50.2570,2020-06-01 01:53:56.4450
2020-06-01 01:34:06.9070,2020-06-01 01:44:44.0670
2020-06-01 01:34:14.6960,2020-06-01 02:21:53.3400
2020-06-01 01:34:58.9790,2020-06-01 01:36:40.2040
2020-06-01 01:34:59.2400,2020-06-01 01:56:44.1150
2020-06-01 01:35:02.8010,2020-06-01 02:18:47.1530
2020-06-01 01:35:02.8480,2020-06-01 02:29:18.1530
2020-06-01 01:35:30.0580,2020-06-01 01:36:56.8820
2020-06-01 01:35:37.3700,2020-06-01 02:15:17.2980
2020-06-01 01:35:54.8860,2020-06-01 01:54:04.7740
2020-06-01 01:36:00.5550,2020-06-01 01:59:25.4450
2020-06-01 01:36:01.5690,2020-06-01 01:54:18.5540
2020-06-01 01:36:04.6690,2020-06-01 03:26:26.7360
2020-06-01 01:36:18.9940,2020-06-01 02:14:43.4650
2020-06-01 01:36:34.9510,2020-06-01 02:12:09.3900
2020-06-01 01:36:46.2330,2020-06-01 02:20:55.0500
2020-06-01 01:37:02.0320,2020-06-01 02:04:17.1000
2020-06-01 01:37:02.7120,2020-06-01 03:11:53.3550
2020-06-01 01:37:03.2240,2020-06-01 01:38:59.2330
2020-06-01 01:37:15.1730,2020-06-01 11:48:46.4360
2020-06-01 01:37:25.3110,2020-06-01 01:53:12.6160
2020-06-01 01:37:33.9340,2020-06-01 01:51:48.3190
2020-06-01 01:37:40.0960,2020-06-01 01:55:04.6270
2020-06-01 01:37:41.9790,2020-06-01 02:22:05.8540
2020-06-01 01:37:43.0900,2020-06-01 03:26:11.4430
2020-06-01 01:38:00.1610,2020-06-01 02:08:57.7320
2020-06-01 01:38:05.3880,2020-06-01 02:07:54.6780
2020-06-01 01:38:10.4920,2020-06-01 01:59:27.4850
2020-06-01 01:38:45.2210,2020-06-01 02:27:47.2660
2020-06-01 01:38:58.1380,2020-06-01 01:48:01.4400
2020-06-01 01:39:25.7970,2020-06-01 02:29:17.2160
2020-06-01 01:39:40.5550,2020-06-01 01:41:08.3980
2020-06-01 01:39:46.7120,2020-06-01 02:14:08.7180
2020-06-01 01:39:53.8020,2020-06-01 01:41:29.2220
2020-06-01 01:39:56.5830,2020-06-01 02:06:05.0960
2020-06-01 01:39:58.3250,2020-06-01 02:13:58.9520
2020-06-01 01:40:16.7920,2020-06-01 01:41:23.0140
2020-06-01 01:40:22.0970,2020-06-01 14:23:34.5470
2020-06-01 01:40:36.3400,2020-06-01 03:13:34.6970
2020-06-01 01:40:36.4880,2020-06-01 11:15:41.5120
2020-06-01 01:41:15.1800,2020-06-01 03:45:15.8210
2020-06-01 01:41:15.3460,2020-06-01 01:43:01.7760
2020-06-01 01:41:19.8520,2020-06-01 01:56:55.4960
2020-06-01 01:41:23.6900,2020-06-01 02:03:35.4760
2020-06-01 01:41:33.6860,2020-06-01 01:56:47.4280
2020-06-01 01:41:43.3120,2020-06-01 02:01:35.4060
2020-06-01 01:42:05.4380,2020-06-01 02:43:03.1890
2020-06-01 01:42:13.1890,2020-06-01 01:54:43.6800
2020-06-01 01:42:16.0440,2020-06-01 01:54:34.2530
2020-06-01 01:42:18.1430,2020-06-01 10:50:08.8770
2020-06-01 01:42:27.8430,2020-06-01 20:26:37.3150
2020-06-01 01:42:45.9650,2020-06-01 02:10:10.9690
2020-06-01 01:43:20.3030,2020-06-01 02:12:37.8480
2020-06-01 01:43:26.2510,2020-06-01 01:44:57.1810
2020-06-01 01:43:38.3940,2020-06-01 02:18:43.9350
2020-06-01 01:43:53.0340,2020-06-01 02:44:22.6830
2020-06-01 01:43:59.8040,2020-06-01 02:44:16.3170
2020-06-01 01:44:04.6580,2020-06-01 01:45:54.2240
2020-06-01 01:44:11.0850,2020-06-01 02:08:34.5780
2020-06-01 01:44:36.0120,2020-06-01 01:57:57.0220
2020-06-01 01:44:44.0850,2020-06-01 01:55:39.1810
2020-06-01 01:45:36.9560,2020-06-01 01:53:26.6310
2020-06-01 01:45:38.9450,2020-06-01 01:47:07.9210
2020-06-01 01:46:05.1070,2020-06-01 01:47:41.3760
2020-06-01 01:46:08.9140,2020-06-01 02:13:39.2050
2020-06-01 01:47:13.1780,2020-06-01 01:55:17.1840
2020-06-01 01:47:19.9980,2020-06-01 02:05:07.4560
2020-06-01 01:47:23.8090,2020-06-01 01:57:02.1640
2020-06-01 01:47:26.6260,2020-06-01 01:48:33.6690
2020-06-01 01:48:34.4540,2020-06-01 02:21:28.4620
2020-06-01 01:48:36.5640,2020-06-01 02:01:25.2440
2020-06-01 01:48:42.9410,2020-06-01 01:50:06.2930
2020-06-01 01:48:48.7030,2020-06-01 02:01:45.5480
2020-06-01 01:49:26.6100,2020-06-01 02:15:59.5240
2020-06-01 01:49:27.2760,2020-06-01 02:00:32.9890
2020-06-01 01:49:33.6360,2020-06-01 02:07:19.8040
2020-06-01 01:50:28.2670,2020-06-01 02:15:18.7930
2020-06-01 01:50:29.2540,2020-06-01 01:51:51.7520
2020-06-01 01:50:37.8290,2020-06-01 01:55:22.7350
2020-06-01 01:50:41.3730,2020-06-01 01:52:21.7820
2020-06-01 01:50:45.3820,2020-06-01 02:00:44.9830
2020-06-01 01:51:12.9040,2020-06-01 02:36:29.5960
2020-06-01 01:51:17.5400,2020-06-01 02:48:12.9860
2020-06-01 01:51:18.3320,2020-06-01 02:13:41.4470
2020-06-01 01:51:31.5330,2020-06-01 01:56:18.6450
2020-06-01 01:51:45.7010,2020-06-01 02:01:16.4020
2020-06-01 01:51:55.5800,2020-06-01 02:47:56.7700
2020-06-01 01:52:10.1030,2020-06-01 01:53:25.8490
2020-06-01 01:52:20.8510,2020-06-01 02:26:34.6180
2020-06-01 01:52:59.3560,2020-06-01 02:16:53.3150
2020-06-01 01:53:00.8900,2020-06-01 04:04:34.1580
2020-06-01 01:53:01.2600,2020-06-01 02:57:50.3040
2020-06-01 01:53:02.0170,2020-06-01 02:37:19.6980
2020-06-01 01:53:11.5840,2020-06-01 02:37:21.7670
2020-06-01 01:53:12.7590,2020-06-01 02:17:04.2900
2020-06-01 01:53:16.1760,2020-06-01 02:13:49.7370
2020-06-01 01:53:16.2850,2020-06-01 02:13:20.8350
2020-06-01 01:53:17.2760,2020-06-01 02:07:42.2600
2020-06-01 01:53:19.9970,2020-06-01 02:13:53.7750
2020-06-01 01:53:35.8260,2020-06-01 02:57:44.7030
2020-06-01 01:53:42.6010,2020-06-01 01:55:15.5340
